Id,KnownVulnerableSamples_SHA1,Description,Category,Detection,KnownVulnerableSamples_Publisher,KnownVulnerableSamples_Company,KnownVulnerableSamples_Description,Verified
5943b267-64f3-40d4-8669-354f23dec122,"8db869c0674221a2d3280143cbb0807fac08e0cc, 27d3ebea7655a72e6e8b95053753a25db944ec0f, 33cdab3bbc8b3adce4067a1b042778607dce2acd, 21e6c104fe9731c874fab5c9560c929b2857b918, d979353d04bf65cc92ad3412605bc81edbb75ec2, acb5d7e182a108ee02c5cb879fc94e0d6db7dd68",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/05f052c64d192cf69a462a5ec16dda0d43ca5d0245900c9fcb9201685a2e7748.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/4045ae77859b1dbf13972451972eaaf6f3c97bea423e9e78f1c2f14330cd47ca.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/6948480954137987a0be626c24cf594390960242cd75f094cd6aaa5c2e7a54fa.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/8cb62c5d41148de416014f80bd1fd033fd4d2bd504cb05b90eeb6992a382d58f.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/b1d96233235a62dbb21b8dbe2d1ae333199669f67664b107bff1ad49b41d9414.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]","""eSupport.com, Inc."", Phoenix Technologies Ltd, ""eSupport.com, Inc"" , ""eSupport.com, Inc."", Phoenix Technologies Ltd, ""eSupport.com, Inc"" , ""eSupport.com, Inc."", Phoenix Technologies Ltd, ""eSupport.com, Inc"" , ""eSupport.com, Inc."", Phoenix Technologies Ltd, ""eSupport.com, Inc"" , ""eSupport.com, Inc."", Phoenix Technologies Ltd, ""eSupport.com, Inc"" , ","Phoenix Technologies, Phoenix Technologies, Phoenix Technologies, Phoenix Technologies, Phoenix Technologies, Phoenix Technologies","DriverAgent Direct I/O for 64-bit Windows, DriverAgent Direct I/O for 64-bit Windows, DriverAgent Direct I/O for 64-bit Windows, DriverAgent Direct I/O for 64-bit Windows, DriverAgent Direct I/O for 64-bit Windows, DriverAgent Direct I/O for 64-bit Windows",True
a8f2da2a-369c-4b4d-9a00-d7a892b9f7c3,611411538b2bc9045d29bbd07e6845e918343e3c,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"WatchDogDevelopment.com, LLC.",WatchDog Antivirus Driver,True
9454a752-233e-4ba2-b585-8da242bf8f31,"919b22b086fb2718648e61274e7ae9535efa9a99, 45f68dd09d129264abed173fcdd5c56e1147a977, 0df5e8599b332a7927bd0a9d87ad9d6b5ad332fe, 0f45c274b86bdcffba8d09a3cdfce974b10e3bfe, 8b04023990d18dcd5cc4c5538b332b017f3962fc, 56086ede8efe41322b829aaec81df6ef317809e7, a9c16b188132cdf9e9d02ddda7727a241dc43ce2, 4656f21f4093a72864b12ad6783a640ec9d4adff, 4ede7f018c317ddc6a5f8f935f917621668cb1ec, 6d6f71e858ce0fad35f4dc6e7ddb72dd0574a497, 7cb3ea53660dbc1b4fe12e0c03c7bfea0a3c92a2, c1e63efa1447b68a870962334c61cedd04db379b, 9065b63f7d1b7eac160c10d6f30a097613c29f12, f023177aca17f6dc90fdd9588240cb16c70a9fe2, a10ce0c717bfe0163eda2459964ad637d634de27, 118f688c30a2f6c2d1feb955f53ce4acf3086b3b",,vulnerable drivers,"[{'type': '', 'value': ''}]",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ",True
404f6db5-6be8-44a9-9898-badd56f96721,,,vulnerable driver,[],,,,False
b45a3fdf-592a-4cd9-81e2-8fe03d554cad,,,vulnerable driver,[],,,,False
181b89e5-4bdd-4e95-b1bc-a294a4adfb29,6aa92733aa7b654c3ead8c0a5e81a6b05cbaaeb0,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
76b5dfae-b384-45ce-8646-b2eec6b76a1e,2540205480ea3d59e4031de3c6632e3ce2596459,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/9a91d6e83b8fdec536580f6617f10dfc64eedf14ead29a6a644eb154426622ba.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"Rivet Networks, LLC.",Killer Traffic Control Callout Driver,True
ddca6daf-4932-4e82-ad3c-d92d47632ea4,98c4406fede34c3704afd8cf536ec20d93df9a10,,malicious,[],,,,True
722772ee-a461-48ec-933d-f3df1578963e,3ee2fd08137e9262d2e911158090e4a7c7427ea0,,vulnerable driver,[],,,,False
6a50e368-1120-434b-9232-1a0702c80437,b0032b8d8e6f4bd19a31619ce38d8e010f29a816,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/3943a796cc7c5352aa57ccf544295bfd6fb69aae147bc8235a00202dc6ed6838.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,ASRock Incorporation,ASRock IO Driver,True
47a351ee-8abe-40d8-bc2b-557390fa0945,351cbd352b3ec0d5f4f58c84af732a0bf41b4463,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/e86cb77de7b6a8025f9a546f6c45d135f471e664963cf70b381bee2dfd0fdef4.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Logitech Inc.,Logitech Video Driver,False
e42cd285-4dda-4086-a696-93ab1d6f17ca,ac13941f436139b909d105ad55637e1308f49d9a,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/07b6d69bafcfd767f1b63a490a8843c3bb1f8e1bbea56176109b5743c8f7d357.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]","""SafeNet, Inc.""","SafeNet, Inc.",Hostnt 64-bit driver,True
1c6e1d3b-f825-4065-9e0c-83386883e40f,"684786de4b3b3f53816eae9df5f943a22c89601f, a4e2e227f984f344d48f4bf088ca9d020c63db4e, 537923c633d8fc94d9ae45ad9d89e5346f581f17, 1a83c8b63d675c940aaec10f70c0c7698e9b0165, a95a126b539989e29e68969bfab16df291e7fa8a, 6e191d72b980c8f08a0f60efa01f0b5bf3b34afb, 3fbe337b6ed1a1a63ae8b4240c01bd68ed531674, 58ebfb7de214ee09f6bf71c8cc9c139dd4c8b016, 986c1fdfe7c9731f4de15680a475a72cf2245121, a6aa7926aa46beaf9882a93053536b75ef2c7536, 63cf021c8662fa23ce3e4075a4f849431e473058, 6293ff11805cd33bccbcca9f0132bff3ae2e2534, f999709e5b00a68a0f4fa912619fe6548ad0c42d, f0d6b0bcd5f47b41d3c3192e244314d99d1df409, d083e69055556a36df7c6e02115cbbf90726f35c, a4e2e227f984f344d48f4bf088ca9d020c63db4e, 8edcd4b35f5ae88d14e83252390659c6fc79eae3, 64df813dc0774ef57d21141dcb38d08059fd8660, 7e900b0370a1d3cb8a3ea5394d7d094f95ec5dc0, d72de7e8f0118153dd5cf784f724e725865fc523, 838823f25436cadc9a145ddac076dce3e0b84d96, e41808b022656befb7dc42bbeceaf867e2fec6b2",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/93d873cdf23d5edc622b74f9544cac7fe247d7a68e1e2a7bf2879fad97a3ae63.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , , , , , , , , , , , , , , , ","Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc., Razer, Inc.","Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support, Razer Overlay Support",True
a4eabc75-edf6-4b74-9a24-6a26187adabf,"c948ae14761095e4d76b55d9de86412258be7afd, c948ae14761095e4d76b55d9de86412258be7afd, c6920171fa6dff2c17eb83befb5fd28e8dddf5f0, 10b30bdee43b3a2ec4aa63375577ade650269d25",,vulnerable driver,[],"Dell Inc., Dell Inc., , ",", , , ",", , , ",True
e6338692-90e0-41b1-9481-a47e0df144ad,"08596732304351b311970ff96b21f451f23b1e25, 7838fb56fdab816bc1900a4720eea2fc9972ef7a, 4789b910023a667bee70ff1f1a8f369cffb10fe8, eeff4ec4ebc12c6acd2c930dc2eaaf877cfec7ec",,vulnerable driver,[],", , , ",", , , ",", , , ",False
204eccdf-99ca-4f2a-a325-8ebe34fd29a1,,,vulnerable driver,[],,,,False
19d16518-4aee-4983-ba89-dbbe0fa8a3e7,89cd760e8cb19d29ee08c430fb17a5fd4455c741,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/0aafa9f47acf69d46c9542985994ff5321f00842a28df2396d4a3076776a83cb.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",ASROCK Incorporation,RW-Everything,RW-Everything Read & Write Driver,True
0d0d204b-f6ce-4ce4-8d76-1724a1676c3f,,,vulnerable driver,[],,,,False
d4664202-d1b9-44d4-97cc-fee2150082db,"7667b72471689151e176baeba4e1cd9cd006a09a, a32232a426c552667f710d2dcbd2fb9f9c50331d, a2167b723dfb24bf8565cbe2de0ecce77307fb9e, a9ea84ee976c66977bb7497aa374bba4f0dd2b27, 2027e5e8f2cfdfbd9081f99b65af4921626d77f9, 2f86a4828ba86034f0c043db3e3db33aa2cf5da5, 4dba2ac32ed58ead57dd36b18d1cb30cc1c7b9aa, 1e959d6ae22c4d9fa5613c3a9d3b6e1b472be05d, cb25d537f4e2872e5fcbd893da8ce3807137df80, 1a01f3bdbfae4f8111674068a001aaf3363f21ea, 81a319685d0b6112edee4bc25d14d6236f4e12da, e840904ce12cc2f94eb1ec16b0b89e2822c24805, 5622caf22032e5cbef52f48077cfbcbbbe85e961, 970af806aa5e9a57d42298ab5ffa6e0d0e46deda, 343ec3073fc84968e40a145dc9260a403966bcb4",,vulnerable driver,[],", , , , , , , , , , , , , , ",", , , , , , , , , , , , , , ",", , , , , , , , , , , , , , ",True
920e3326-e5dc-446a-9993-6ec05266e0e0,"d569d4bab86e70efbcdfdac9d822139d6f477b7c, 80fa962bdfb76dfcb9e5d13efc38bb3d392f2e77, 5a7dd0da0aee0bdedc14c1b7831b9ce9178a0346, 1acc7a486b52c5ee6619dbdc3b4210b5f48b936f, 55ab7e27412eca433d76513edc7e6e03bcdd7eda, 1e7c241b9a9ea79061b50fb19b3d141dee175c27",,vulnerable driver,[],", , , , , ",", , , , , ",", , , , , ",False
5938df1d-9513-449f-8252-c442ddca0c2a,6a2912c8e2aa4373852585bc1134b83c637bc9fd,,vulnerable driver,[],,,,True
7c83cb1a-a5ab-4ea0-aa69-0e9a1d09a82f,e92817a8744ebc4e4fa5383cdce2b2977f01ecd4,,vulnerable driver,[],,,,True
66be9e0a-9246-4404-b5b5-7fbde351668f,f7ce71891738a976cd8d4b516c8d7a8e2f6b0ad6,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,BIOSTAR Group,I/O Interface driver file,True
fe2f68e1-e459-4802-9a9a-23bb3c2fd331,"4a2e034d2702aba6bca5d9405ba533ed1274ff0c, 56af49e030eb85528e82849d7d1b6147f3c4973e, e5114fd50904c7fb75d8c86367b9a2dd4f79dfb1, a380aeb3ffaecc53ca48bb1d4d622c46f1de7962, f3db629cfe37a73144d5258e64d9dd8b38084cf4, 569f4605c65c2a217b28aefeb8570f9ea663e4b7, 4927d843577bada119a17b249ff4e7f5e9983a92",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/1aaa9aef39cb3c0a854ecb4ca7d3b213458f302025e0ec5bfbdef973cca9111c.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , ","PowerTool, PowerTool, PowerTool, PowerTool, PowerTool, PowerTool, PowerTool","PowerTool, PowerTool, PowerTool, PowerTool, PowerTool, PowerTool, PowerTool",True
